Model,Dataset,Image,Threshold,threshold_source,thin_definition,disk_diameter_px,optic_disc_source,tau_thin_px,thin_gt_pixels_proxy,thin_tp_pixels,thin_vessel_sensitivity_proxy,PredictionPath,GTPath
FSG-Net-HRF,DualModal2019,DualModal2019_C6_R2,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",172.35,auto_detected,3.1022999999999996,4334,2970,0.6852791878172588,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_C6_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C6_R2.png
FSG-Net-HRF,DualModal2019,DualModal2019_C7_L4,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",170.65,auto_detected,3.0717,6314,5143,0.8145391194171682,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_C7_L4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C7_L4.png
FSG-Net-HRF,DualModal2019,DualModal2019_C7_R3,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",148.64,auto_detected,2.6755199999999997,4610,3635,0.7885032537960954,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_C7_R3.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C7_R3.png
FSG-Net-HRF,DualModal2019,DualModal2019_C8_L4,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",162.08,auto_detected,2.91744,4897,3770,0.7698590974065754,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_C8_L4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C8_L4.png
FSG-Net-HRF,DualModal2019,DualModal2019_C8_R2,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",154.54,auto_detected,2.7817199999999995,4859,3607,0.742333813541881,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_C8_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C8_R2.png
FSG-Net-HRF,DualModal2019,DualModal2019_C9_L4,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",180.71,auto_detected,3.25278,3495,2553,0.7304721030042919,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_C9_L4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C9_L4.png
FSG-Net-HRF,DualModal2019,DualModal2019_C9_R5,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",175.31,auto_detected,3.1555799999999996,4420,3381,0.7649321266968325,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_C9_R5.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C9_R5.png
FSG-Net-HRF,HRF,01_dr,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",407.64,annotation_csv,7.33752,35729,19529,0.5465868062358309,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\01_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\01_dr.tif
FSG-Net-HRF,HRF,01_g,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",371.41,auto_detected,6.68538,41622,18569,0.44613425592234873,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\01_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\01_g.tif
FSG-Net-HRF,HRF,01_h,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",391.49,auto_detected,7.046819999999999,32262,11368,0.35236501146860083,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\01_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\01_h.tif
FSG-Net-HRF,HRF,02_dr,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",355.58,auto_detected,6.400439999999999,35476,15326,0.43201037321005753,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\02_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\02_dr.tif
FSG-Net-HRF,HRF,02_g,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",388.86,auto_detected,6.99948,44401,19005,0.4280309002049503,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\02_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\02_g.tif
FSG-Net-HRF,HRF,02_h,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",404.64,auto_detected,7.283519999999999,25328,13830,0.5460360075805433,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\02_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\02_h.tif
FSG-Net-HRF,HRF,03_dr,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",345.74,auto_detected,6.223319999999999,27021,8290,0.30679841604677843,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\03_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\03_dr.tif
FSG-Net-HRF,HRF,03_g,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",394.24,auto_detected,7.0963199999999995,28857,11621,0.40270991440551684,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\03_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\03_g.tif
FSG-Net-HRF,HRF,03_h,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",404.96,auto_detected,7.289279999999999,17085,7993,0.4678372841673983,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\03_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\03_h.tif
FSG-Net-HRF,HRF,04_dr,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",349.68,auto_detected,6.294239999999999,29026,8201,0.2825397919107008,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\04_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\04_dr.tif
FSG-Net-HRF,HRF,04_g,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",381.53,auto_detected,6.867539999999999,32562,13404,0.41164547632209325,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\04_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\04_g.tif
FSG-Net-HRF,HRF,04_h,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",389.28,auto_detected,7.007039999999999,22097,10796,0.488573109471874,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\04_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\04_h.tif
FSG-Net-HRF,HRF,05_dr,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",343.34,auto_detected,6.180119999999999,34984,19257,0.550451635033158,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\05_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\05_dr.tif
FSG-Net-HRF,HRF,05_g,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",355.21,auto_detected,6.39378,34679,16941,0.4885088958735834,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\05_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\05_g.tif
FSG-Net-HRF,HRF,05_h,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",411.55,auto_detected,7.4079,26869,13995,0.52086047117496,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\05_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\05_h.tif
FSG-Net-HRF,HRF,06_dr,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",377.23,annotation_csv,6.79014,55802,18646,0.33414572954374394,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\06_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\06_dr.tif
FSG-Net-HRF,HRF,06_g,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",364.73,auto_detected,6.5651399999999995,35175,16532,0.4699928926794598,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\06_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\06_g.tif
FSG-Net-HRF,HRF,06_h,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",352.93,auto_detected,6.35274,33343,15734,0.4718831538853732,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\06_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\06_h.tif
FSG-Net-HRF,HRF,07_dr,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",370.0,auto_detected,6.659999999999999,35584,19213,0.539933678057554,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\07_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\07_dr.tif
FSG-Net-HRF,HRF,07_g,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",350.91,auto_detected,6.31638,39662,17109,0.4313700771519338,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\07_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\07_g.tif
FSG-Net-HRF,HRF,07_h,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",407.9,auto_detected,7.342199999999999,27803,14920,0.5366327374743732,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\07_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\07_h.tif
FSG-Net-HRF,HRF,08_dr,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",350.04,auto_detected,6.30072,34040,12545,0.3685370152761457,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\08_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\08_dr.tif
FSG-Net-HRF,HRF,08_g,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",368.1,auto_detected,6.6258,46547,24036,0.5163812920274131,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\08_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\08_g.tif
FSG-Net-HRF,HRF,08_h,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",404.11,auto_detected,7.27398,31988,14282,0.44647992997374014,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\08_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\08_h.tif
FSG-Net-HRF,HRF,09_dr,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",346.98,auto_detected,6.24564,26319,7057,0.26813328773889583,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\09_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\09_dr.tif
FSG-Net-HRF,HRF,09_g,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",379.64,auto_detected,6.833519999999999,42842,21268,0.4964287381541478,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\09_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\09_g.tif
FSG-Net-HRF,HRF,09_h,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",399.61,auto_detected,7.1929799999999995,30678,11780,0.3839885259795293,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\09_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\09_h.tif
FSG-Net-HRF,HRF,10_dr,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",366.16,auto_detected,6.59088,37150,18971,0.5106594885598923,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\10_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\10_dr.tif
FSG-Net-HRF,HRF,10_g,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",382.96,auto_detected,6.893279999999999,43463,22937,0.5277362354186319,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\10_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\10_g.tif
FSG-Net-HRF,HRF,10_h,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",377.06,auto_detected,6.78708,35092,10267,0.2925738059956685,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\10_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\10_h.tif
FSG-Net-HRF,HRF,11_dr,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",366.23,auto_detected,6.59214,42816,22037,0.5146907698056801,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\11_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\11_dr.tif
FSG-Net-HRF,HRF,11_g,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",388.59,auto_detected,6.994619999999999,45178,22051,0.4880915489840188,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\11_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\11_g.tif
FSG-Net-HRF,HRF,11_h,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",364.47,auto_detected,6.56046,16866,9698,0.5750029645440531,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\11_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\11_h.tif
FSG-Net-HRF,HRF,12_dr,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",343.86,auto_detected,6.18948,42185,13722,0.3252814981628541,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\12_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\12_dr.tif
FSG-Net-HRF,HRF,12_g,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",370.63,auto_detected,6.67134,50637,23355,0.46122400616150244,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\12_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\12_g.tif
FSG-Net-HRF,HRF,12_h,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",399.76,auto_detected,7.195679999999999,20378,12717,0.6240553538129355,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\12_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\12_h.tif
FSG-Net-HRF,HRF,13_dr,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",326.7,auto_detected,5.880599999999999,31848,11177,0.35094825420748554,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\13_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\13_dr.tif
FSG-Net-HRF,HRF,13_g,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",363.2,auto_detected,6.537599999999999,43757,20371,0.46554836940375255,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\13_g.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\13_g.tif
FSG-Net-HRF,HRF,13_h,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",358.42,auto_detected,6.45156,22564,16107,0.7138361992554512,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\13_h.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\13_h.tif
FSG-Net-HRF,HRF,14_dr,0.55,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",357.84,auto_detected,6.441119999999999,44873,15554,0.3466226907048782,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\HRF\pred_masks\14_dr.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\HRF\masks\14_dr.tif
